ticker,acceptedDate,bottomLineNetIncome,cik,costAndExpenses,costOfRevenue,date,depreciationAndAmortization,ebit,ebitda,eps,epsDiluted,filingDate,fiscalYear,generalAndAdministrativeExpenses,grossProfit,incomeBeforeTax,incomeTaxExpense,interestExpense,interestIncome,netIncome,netIncomeDeductions,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,netInterestIncome,nonOperatingIncomeExcludingInterest,operatingExpenses,operatingIncome,otherAdjustmentsToNetIncome,otherExpenses,period,reportedCurrency,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil
LSI,2019-02-26 16:19:48,206590000,0000944314,296066000,183019000,2018-12-31,102530000,498747000,321486000,2.96,2.96,2019-02-26,2018,48322000,330026000,207558000,4135000,68514000,13000,206590000,0,206590000,0,-68501000,-224652000,113047000,274095000,0,102530000,FY,USD,0,513045000,0,48322000,-66537000,69751144,69894978
LULU,2026-03-17 16:14:18,1579183000,0001397187,8891985000,4818468000,2026-02-01,496228000,2238967000,2735195000,13.27,13.26,2026-03-17,2025,3449031000,6284132000,2238967000,659784000,0,0,1579183000,0,1579183000,0,0,-28352000,4073517000,2210615000,0,6961000,FY,USD,0,11102600000,617525000,4066556000,28352000,118981000,119068000
LULU,2025-03-27 16:12:41,1814616000,0001397187,8082429000,4317315000,2025-02-02,446524000,2576077000,3022601000,14.67,14.64,2025-03-27,2024,3220879000,6270811000,2576077000,761461000,0,0,1814616000,0,1814616000,0,0,-70380000,3765114000,2505697000,0,2735000,FY,USD,0,10588126000,541500000,3762379000,70380000,123735000,123935000
LULU,2024-03-21 16:12:29,1550190000,0001397187,7486602000,4009873000,2024-01-28,379384000,2207177000,2586561000,12.23,12.2,2024-03-21,2023,0,5609405000,2175735000,625545000,0,0,1550190000,0,1550190000,0,0,-74501000,3476729000,2132676000,0,79511000,FY,USD,0,9619278000,0,3397218000,43059000,126726000,127060000
LULU,2023-03-28 16:13:10,854800000,0001397187,6782110000,3618178000,2023-01-29,291791000,1726141000,2017932000,6.7,6.68,2023-03-28,2022,0,4492340000,1332571000,477771000,0,0,854800000,0,854800000,0,0,-397733000,3163932000,1328408000,0,406485000,FY,USD,0,8110518000,0,2757447000,4163000,127666000,128017000
LULU,2022-03-29 16:16:02,975322000,0001397187,4923262000,2648052000,2022-01-30,224206000,1374749000,1598955000,7.52,7.49,2022-03-29,2021,0,3608565000,1333869000,358547000,0,0,975322000,0,975322000,0,0,-41394000,2275210000,1333355000,0,50176000,FY,USD,0,6256617000,0,2225034000,514000,129768000,130295000
LYTS,2025-09-11 17:08:28,24383000,0000763532,537608000,431597000,2025-06-30,12575000,36167000,48742000,0.82,0.79,2025-09-11,2025,0,141780000,33038000,8655000,3129000,0,24383000,0,24383000,0,-3129000,-398000,106011000,35769000,0,75000,FY,USD,0,573377000,0,105936000,-2731000,29903000,30832000
LYTS,2024-09-11 16:03:52,24977000,0000763532,434121000,336470000,2024-06-30,9999000,35255000,45254000,0.86,0.83,2024-09-11,2024,0,133168000,33099000,8122000,2156000,0,24977000,0,24977000,0,-2156000,262000,97651000,35517000,0,32000,FY,USD,0,469638000,0,97619000,-2418000,29049000,30068000
LYTS,2023-09-08 16:01:42,25762000,0000763532,459951000,360034000,2023-06-30,9664000,37013000,46677000,0.92,0.88,2023-09-08,2023,0,136945000,33326000,7564000,3687000,0,25762000,0,25762000,0,-3687000,15000,99917000,37028000,0,35000,FY,USD,0,496979000,0,99882000,-3702000,28127000,29316000
LYTS,2022-09-09 17:06:44,15032000,0000763532,433919000,345912000,2022-06-30,10118000,21053000,31171000,0.55,0.54,2022-09-09,2022,0,109208000,19085000,4053000,1968000,0,15032000,0,15032000,0,-1968000,148000,88007000,21201000,0,12000,FY,USD,0,455120000,0,87995000,-2116000,27286000,27993000
LYTS,2021-09-10 16:02:05,5868000,0000763532,307582000,236638000,2021-06-30,8114000,8203000,16317000,0.22,0.21,2021-09-10,2021,0,78974000,7916000,2048000,287000,19000,5868000,0,5868000,0,-268000,-173000,70944000,8030000,0,-3674000,FY,USD,3700000,315612000,0,70918000,-114000,26692000,27440000
LYV,2026-02-19 16:42:58,-54829000,0001335258,23717483000,19402228000,2025-12-31,727258000,1346560000,2073818000,-0.24,-0.24,2026-02-19,2025,0,5799178000,1030527000,339787000,316033000,150445000,495972000,0,690740000,0,-165588000,137363000,4315255000,1483923000,0,223496000,FY,USD,0,25201406000,0,4091759000,-453396000,231844300,231844300
LYV,2025-02-20 17:39:17,647398000,0001335258,22331115000,17328154000,2024-12-31,549923000,1065400000,1615323000,2.77,2.74,2025-02-21,2024,4041824000,5827471000,739426000,-391698000,325974000,156254000,896287000,-9187000,1131124000,0,-169720000,-240890000,5002961000,824510000,0,906537000,FY,USD,0,23155625000,54600000,4096424000,-85084000,230124255,236352449
LYV,2024-02-22 16:34:57,309455000,0001335258,21641384000,17250530000,2023-12-31,516797000,1263518000,1780315000,1.35,1.34,2024-02-22,2023,3509467000,5475787000,913274000,209476000,350244000,237818000,556893000,0,703798000,0,-112426000,-178585000,4390854000,1084933000,0,833687000,FY,USD,0,22726317000,47700000,3557167000,-171659000,228628390,230977326
LYV,2023-02-23 16:46:35,119670000,0001335258,15959223000,12347611000,2022-12-31,449976000,769007000,1218983000,0.66,0.64,2023-02-23,2022,2923884000,4333643000,490524000,115941000,278483000,77620000,266440000,0,374583000,0,-200863000,-46976000,3611612000,722031000,0,655728000,FY,USD,0,16681254000,32000000,2955884000,-231507000,224809558,231556866
LYV,2022-02-23 16:33:45,-670675000,0001335258,6686305000,4355989000,2021-12-31,416277000,-328827000,87450000,-3.09,-3.09,2022-02-23,2021,1727722000,1912458000,-611267000,-2481000,282440000,6625000,-650904000,0,-608786000,0,-275815000,-89031000,2330316000,-417858000,0,584494000,FY,USD,0,6268447000,18100000,1745822000,-193409000,217190862,217190862
MASI,2026-02-26 18:20:15,-151500000,0000937556,1214100000,581700000,2026-01-03,38800000,305800000,344600000,-2.83,-2.8,2026-02-27,2025,0,945200000,272600000,64900000,33200000,3400000,-151500000,0,207700000,-359200000,-29800000,7000000,632400000,312800000,0,0,FY,USD,126400000,1526900000,0,506000000,-40200000,53600000,54200000
MASI,2025-02-25 17:19:23,-304900000,0000937556,2361100000,1090000000,2024-12-28,103000000,-261700000,-158700000,-5.72,-5.72,2025-02-25,2024,0,1004400000,-305300000,-400000,43600000,4800000,-304900000,0,-304900000,0,-38800000,-5000000,1271100000,-266700000,0,304500000,FY,USD,222800000,2094400000,0,743800000,-38600000,53300000,53300000
MASI,2024-04-29 16:33:57,81500000,0000937556,1911600000,1044600000,2023-12-31,98300000,138400000,236700000,1.54,1.51,2024-04-29,2023,0,1003500000,88100000,6600000,50300000,3000000,81500000,0,81500000,0,-47300000,-1900000,867000000,136500000,0,27800000,FY,USD,175200000,2048100000,0,664000000,-48400000,52800000,54100000
MASI,2023-03-01 07:24:40,143500000,0000937556,1825800000,977000000,2022-12-31,136100000,219100000,355200000,2.68,2.6,2023-03-01,2022,0,1058800000,193400000,49900000,25700000,1800000,143500000,0,143500000,0,-23900000,-9100000,848800000,210000000,0,0,FY,USD,191400000,2035800000,0,657400000,-16600000,53600000,55200000
MASI,2022-02-15 18:53:47,229600000,0000937556,963400000,430800000,2021-12-31,35600000,274700000,310300000,4.16,3.98,2022-02-16,2021,0,808400000,274400000,44800000,300000,900000,229600000,0,229600000,0,600000,1100000,532600000,275800000,0,0,FY,USD,137200000,1239200000,0,395400000,-1400000,55166000,57682000
MEDP,2026-02-10 16:03:32,451123000,0001668397,1995299000,1769616000,2025-12-31,28124000,542377000,570501000,15.64,15.28,2026-02-10,2025,0,760618000,542377000,91254000,0,0,451123000,0,451123000,0,0,-7442000,225683000,534935000,0,28124000,FY,USD,0,2530234000,0,197559000,7442000,28846000,29527000
MEDP,2025-02-11 16:03:10,404342000,0001668397,1662184000,1452749000,2024-12-31,29251000,475922000,505173000,13.06,12.63,2025-02-11,2024,178684000,656305000,475922000,71536000,0,24996000,404386000,0,404386000,0,24996000,-29052000,209435000,446870000,0,29251000,FY,USD,0,2109054000,1500000,180184000,29052000,30957000,32014000
MEDP,2024-02-12 16:15:53,282619000,0001668397,1549017000,1361337000,2023-12-31,26328000,336170000,362498000,9.2,8.88,2024-02-12,2023,0,524505000,335682000,52872000,488000,0,282810000,0,282810000,0,-488000,655000,187680000,336825000,0,26328000,FY,USD,0,1885842000,0,161352000,-1143000,30722000,31841000
MEDP,2022-12-31 00:00:00,245211000,0001668397,1181299000,1027558000,2022-12-31,22341000,285765000,308106000,7.57,7.28,2022-12-31,2022,0,432438000,282860000,37492000,2905000,0,245368000,0,245368000,0,-2905000,-7068000,153741000,278697000,0,22341000,FY,USD,0,1459996000,0,131400000,4163000,32387999,33671000
MEDP,2022-02-15 16:06:17,181390000,0001668397,943762000,814222000,2021-12-31,21119000,201957000,223076000,5.06,4.81,2022-02-15,2021,0,328155000,201852000,20004000,105000,0,181848000,0,181848000,0,-105000,-3342000,129540000,198615000,0,21119000,FY,USD,0,1142377000,0,108421000,3237000,35862000,37697000
MELI,2026-02-25 16:05:31,1997000000,0001099590,25692000000,16035000000,2025-12-31,571000000,2990000000,3561000000,39.39,39.39,2026-02-25,2025,1078000000,12858000000,2842000000,845000000,148000000,138000000,1997000000,0,1997000000,0,-10000000,211000000,9657000000,3201000000,0,0,FY,USD,2269000000,28893000000,6310000000,7388000000,-359000000,50697000,50697000
MELI,2025-02-21 16:07:16,1911000000,0001099590,18146000000,11200000000,2024-12-31,617000000,2597000000,3214000000,37.69,37.69,2025-02-21,2024,963000000,9577000000,2432000000,521000000,153000000,148000000,1911000000,0,1911000000,0,-5000000,34000000,6946000000,2631000000,0,1858000000,FY,USD,1934000000,20777000000,2191000000,3154000000,-199000000,50697000,50697000
MELI,2024-02-23 16:01:42,993000000,0001099590,12900000000,7517000000,2023-12-31,524000000,1727000000,2251000000,19.64,19.46,2024-02-23,2023,766000000,7590000000,1556000000,569000000,176000000,135000000,987000000,-6000000,987000000,0,-41000000,480000000,5383000000,2207000000,0,1050000000,FY,USD,1831000000,15107000000,1736000000,2502000000,-651000000,50262302,51006860
MELI,2023-02-24 16:02:21,489000000,0001099590,9711000000,5582000000,2022-12-31,403000000,915000000,1318000000,9.57,9.53,2023-02-24,2022,661000000,5198000000,780000000,298000000,272000000,265000000,482000000,-7000000,482000000,0,-7000000,154000000,4129000000,1069000000,0,1073000000,FY,USD,1099000000,10780000000,1296000000,1957000000,-289000000,50345353,51335621
MELI,2022-02-23 16:02:19,83000000,0001099590,6628000000,4064000000,2021-12-31,204000000,470000000,674000000,1.67,1.67,2022-02-23,2021,465000000,3005000000,232000000,149000000,228704000,137962000,83000000,0,83000000,0,-90742000,-29000000,2564000000,441000000,0,435000000,FY,USD,590000000,7069000000,1074000000,1539000000,-209000000,49802993,49802993
MKC,2026-01-22 16:30:15,789400000,0000063754,5748400000,4248100000,2025-11-30,231300000,1109200000,1340500000,2.94,2.93,2026-01-22,2025,0,2592200000,985200000,195800000,196200000,0,789400000,0,789400000,0,-196200000,-17300000,1500300000,1091900000,0,0,FY,USD,0,6840300000,0,1500300000,-106700000,268600000,269300000
MKC,2025-01-23 16:37:26,788500000,0000063754,5663400000,4132700000,2024-11-30,208800000,1107700000,1316500000,2.94,2.92,2025-01-23,2024,0,2591000000,972500000,184000000,209400000,45900000,788500000,0,788500000,0,-163500000,-47400000,1530700000,1060300000,0,9500000,FY,USD,0,6723700000,0,1521200000,-87800000,268500000,269600000
MKC,2024-01-25 16:25:07,680600000,0000063754,5699200000,4159700000,2023-11-30,199300000,1006900000,1206200000,2.54,2.52,2024-01-25,2023,0,2502500000,855100000,174500000,208200000,36600000,680600000,0,680600000,0,-171600000,-43900000,1539500000,963000000,0,61200000,FY,USD,0,6662200000,0,1478300000,-107900000,268400000,269800000
MKC,2023-01-26 16:59:17,682000000,0000063754,5486900000,4076000000,2022-11-30,200600000,961900000,1162500000,2.54,2.52,2023-01-26,2022,0,2274500000,850600000,168600000,149100000,17800000,682000000,0,682000000,0,-131300000,-98300000,1410900000,863600000,0,53800000,FY,USD,0,6350500000,0,1357100000,-13000000,268200000,270200000
MKC,2022-01-27 16:20:45,755300000,0000063754,5302800000,3823300000,2021-11-30,186300000,1032400000,1218700000,2.83,2.8,2022-01-27,2021,0,2494600000,948000000,192700000,136600000,9300000,755300000,0,755300000,0,-127300000,-17300000,1479500000,1015100000,0,-11900000,FY,USD,87300000,6317900000,0,1404100000,-67100000,267300000,269900000
MNDY,2026-03-13 07:01:15,118742000,0001845338,1233745000,133099000,2025-12-31,13805000,59317000,73122000,2.31,2.24,2026-03-13,2025,148996000,1098898000,59317000,-59425000,0,65033000,118742000,0,118742000,0,65033000,-61065000,1100646000,-1748000,0,0,FY,USD,320799000,1231997000,630851000,779847000,61065000,51444028,53086984
MNDY,2025-03-17 07:01:19,32372000,0001845338,993029000,103691000,2024-12-31,18240000,39757000,57997000,0.65,0.62,2025-03-17,2024,142090000,868304000,34466000,2094000,0,55500000,32372000,0,32372000,0,55500000,-60791000,889338000,-21034000,0,0,FY,USD,213709000,971995000,533539000,675629000,55500000,49908423,52420826
MNDY,2024-03-14 07:06:52,-1877000,0001845338,768280000,80645000,2023-12-31,9023000,3769000,12792000,-0.0388,-0.0388,2024-03-14,2023,92733000,649050000,3326000,5203000,443000,41993000,-1877000,0,-1877000,0,41550000,-42354000,687635000,-38585000,0,0,FY,USD,156500000,729695000,438402000,531135000,41911000,48366378,48366378
MNDY,2023-03-14 07:00:55,-136867000,0001845338,671044000,66528000,2022-12-31,8567000,-128669000,-120102000,-2.99,-2.99,2023-03-14,2022,85401000,452501000,-129461000,7406000,792000,18659000,-136867000,0,-136867000,0,17867000,-23346000,604516000,-152015000,0,0,FY,USD,127047000,519029000,392068000,477469000,22554000,45804714,45804714
MNDY,2022-03-16 16:22:52,-137497000,0001845338,434275000,39013000,2021-12-31,2746000,-125992000,-123246000,-3.09,-3.09,2022-03-16,2021,53493000,269137000,-126963000,2331000,971000,875000,-129294000,0,-129294000,0,-96000,-133000,395262000,-126125000,0,0,FY,USD,73686000,308150000,268083000,321576000,-838000,44504713,44504713
MNST,2026-02-26 20:14:32,1905432000,0000865752,5874989000,3662148000,2025-12-31,114441000,2489129000,2603570000,1.95,1.94,2026-02-27,2025,0,4632195000,2482529000,577097000,6600000,85200000,1905432000,0,1905432000,0,78600000,-69775000,2212841000,2419354000,0,2212841000,FY,USD,0,8294343000,0,0,63175000,975887000,984451000
MNST,2025-02-28 17:19:05,1509048000,0000865752,5562415000,3443831000,2024-12-31,80434000,2017359000,2097793000,1.5,1.49,2025-02-28,2024,1183184000,4048878000,1989459000,480411000,27900000,115000000,1509048000,0,1509048000,0,87100000,-87065000,2118584000,1930294000,0,127100000,FY,USD,0,7492709000,808300000,1991484000,59165000,1004566000,1013107000
MNST,2024-02-29 16:55:57,1630988000,0000865752,5186672000,3345821000,2023-12-31,68898000,2068482000,2137380000,1.56,1.54,2024-02-29,2023,1049651000,3794206000,2068482000,437494000,0,130000000,1630988000,0,1630988000,0,130000000,-115127000,1840851000,1953355000,0,38700000,FY,USD,0,7140027000,752500000,1802151000,115127000,1044887000,1057981000
MNST,2023-03-01 13:56:13,1191624000,0000865752,4726329000,3136483000,2022-12-31,61241000,1571964000,1633205000,1.13,1.12,2023-03-01,2022,877746000,3174567000,1571964000,380340000,0,29700000,1191624000,0,1191624000,0,29700000,12757000,1589846000,1584721000,0,2200000,FY,USD,0,6311050000,709900000,1587646000,-12757000,1053558000,1066442000
MNST,2022-02-28 17:24:06,1377475000,0000865752,3743885000,2432839000,2021-12-31,50155000,1801419000,1851574000,1.3,1.29,2022-02-28,2021,674246000,3108513000,1801419000,423944000,0,4200000,1377475000,0,1377475000,0,4200000,-3952000,1311046000,1797467000,0,5300000,FY,USD,0,5541352000,631500000,1305746000,3952000,1057526000,1071278000
MOH,2026-02-10 16:18:56,472000000,0001179929,44645000000,41351000000,2025-12-31,195000000,781000000,976000000,8.93,8.92,2026-02-10,2025,3009000000,4075000000,589000000,117000000,192000000,0,472000000,0,472000000,0,-192000000,0,3294000000,781000000,0,285000000,FY,USD,0,45426000000,0,3009000000,-192000000,50793650,50793650
MOH,2025-02-11 16:08:09,1179000000,0001179929,38943000000,35914000000,2024-12-31,186000000,1707000000,1893000000,20.52,20.42,2025-02-11,2024,2743000000,4736000000,1589000000,410000000,118000000,0,1179000000,0,1179000000,0,-118000000,0,3029000000,1707000000,0,286000000,FY,USD,0,40650000000,0,2743000000,-118000000,57400000,57700000
MOH,2023-12-30 19:00:00,1091000000,0001179929,32499000000,29738000000,2023-12-31,171000000,1573000000,1744000000,18.71,18.78,2023-12-31,2023,2462000000,4334000000,1464000000,373000000,109000000,0,1091000000,0,1091000000,0,-109000000,0,2761000000,1573000000,0,299000000,FY,USD,0,34072000000,0,2462000000,-109000000,58100000,58100000
MOH,2023-02-13 16:22:24,792000000,0001179929,30593000000,28048000000,2022-12-31,176000000,1173000000,1349000000,13.7,13.54,2023-02-13,2022,2311000000,3926000000,1063000000,271000000,110000000,0,792000000,0,792000000,0,-110000000,208000000,2545000000,1381000000,0,234000000,FY,USD,0,31974000000,0,2311000000,-318000000,57800000,58500000
MOH,2022-02-14 17:12:03,659000000,0001179929,26751000000,24491000000,2021-12-31,131000000,995000000,1126000000,11.4,11.25,2022-02-14,2021,2068000000,3280000000,875000000,216000000,120000000,0,659000000,0,659000000,0,-120000000,25000000,2260000000,1020000000,0,192000000,FY,USD,0,27771000000,0,2068000000,-145000000,57800000,58600000
MPWR,2026-02-27 16:33:25,615927000,0001280452,2061823000,1250718000,2025-12-31,51026654,766216000,817242654,12.82,12.75,2026-02-27,2025,0,1539741000,766216000,150289000,0,29151000,615927000,0,615927000,0,29151000,-37580000,811105000,728636000,0,0,FY,USD,382263000,2790459000,0,428842000,37580000,48035000,48309000
MPWR,2025-03-03 15:14:51,1786700000,0001280452,1667742000,986230000,2024-12-31,36430000,572912000,609342000,36.76,36.59,2025-03-03,2024,0,1220870000,572912000,-1213788000,0,27093000,1786700000,0,1786700000,0,27093000,-33554000,681512000,539358000,0,0,FY,USD,324748000,2207100000,0,356764000,33554000,48599000,48835000
MPWR,2024-02-29 16:55:31,427374000,0001280452,1339336000,799953000,2023-12-31,40168000,505841000,546009000,8.98,8.76,2024-02-29,2023,0,1021119000,505841000,78467000,0,23363000,427374000,0,427374000,0,23363000,-24105000,539383000,481736000,0,0,FY,USD,263643000,1821072000,0,275740000,24105000,47610000,48771000
MPWR,2023-02-24 16:16:51,437672000,0001280452,1267363000,745596000,2022-12-31,37114000,524937000,562051000,9.37,9.05,2023-02-24,2022,0,1048552000,524937000,87265000,0,14369000,437672000,0,437672000,0,14369000,1848000,521767000,526785000,0,0,FY,USD,240171000,1794148000,0,281596000,-1848000,46727000,48358000
MPWR,2022-02-25 16:03:32,242023000,0001280452,945381000,522339000,2021-12-31,28699000,272219000,300918000,5.28,5.05,2022-02-25,2021,0,685459000,272219000,30196000,0,11637000,242023000,0,242023000,0,11637000,-9802000,423042000,262417000,0,0,FY,USD,190627000,1207798000,0,232415000,9802000,45851000,47889000
MRO,2024-02-22 16:33:31,1554000000,0000101778,4159000000,3728000000,2023-12-31,2225000000,2254000000,4479000000,2.56,2.56,2024-02-22,2023,297000000,2679000000,1911000000,357000000,343000000,7000000,1554000000,0,1554000000,0,-336000000,-6000000,431000000,2248000000,0,134000000,FY,USD,0,6407000000,0,297000000,-337000000,607000000,608000000
