ticker,roe_5y_med_sf,roe_5y_med_fmp,roic_5y_med_sf,roic_5y_med_fmp,gross_margin_5y_med_sf,gross_margin_5y_med_fmp,operating_margin_5y_med_sf,operating_margin_5y_med_fmp,fcf_margin_5y_med_sf,fcf_margin_5y_med_fmp,revenue_growth_3yr_sf,revenue_growth_3yr_fmp,revenue_trend_5y_sf,revenue_trend_5y_fmp,ebitda_trend_5y_sf,ebitda_trend_5y_fmp,fcf_trend_5y_sf,fcf_trend_5y_fmp,revenue_cv_5y_sf,revenue_cv_5y_fmp,op_inc_cv_5y_sf,op_inc_cv_5y_fmp,piotroski_f_sf,piotroski_f_fmp,altman_z_sf,altman_z_fmp,n_yrs_history_sf,n_yrs_history_fmp
AAWW,0.15931009812344601,0.1308373840163562,0.0855446279898748,0.07468553294133992,0.4487722004580199,0.24538264585894587,0.24928840938788882,0.11483448169133965,0.20893121489400815,-0.0018768531121732984,0.1902410803217638,0.1902410803217638,0.17021233649356995,0.14628112265707277,0.030688104309354664,0.1465963830739017,-0.160532221938033,0.6237571452060946,0.17164619386398022,0.23888845744479903,0.14792585019761487,0.46869722578365913,6.0,6.0,3.19,2.86,3,5.0
ABBV,0.6846763463874588,,0.08536670996734895,,0.6895563820132747,,0.2781198148633307,,0.39130202679858356,,-0.014925174470296287,,0.03542760253706506,,-0.013708148542090482,,0.010473951147490529,,0.08948253599997757,,0.2269229647258779,,6.0,,0.07,,5,
ABCL,0.12853478983229233,0.12853478983229233,0.45710108653025444,0.45710108653025444,0.8709139371381975,0.8835838819669318,0.44602450641089025,0.44602450641089025,0.034384851279191955,0.034384851279191955,-0.756283858558507,-0.756283858558507,-0.32129773228550146,-0.32129773228550146,-10.268529188776665,-2.844443804946054,-3.826018688303437,-3.852783578048003,0.8713263503521813,0.8713263503521813,51.82798482512035,51.82798482512035,3.0,3.0,18.7,18.7,5,5.0
ABEO,-1.6246777026269572,,-9.081832884097034,,,,-16.447380952380954,,-16.941142857142857,,,,-0.47082728592170686,,,,,,0.8455704660456523,,0.14925743134682498,,3.0,,3.73,,5,
ABG,0.28072887907233574,0.25166627274875913,0.09183526011560694,0.08567198764160659,0.19335820364516096,0.18616873948671525,0.08048629252772498,0.06441392448674904,0.08523794834403657,0.03810443245064436,0.4710866801925542,0.05531572998446155,0.3843161520087938,0.19472565288756907,0.5230671882191136,0.13175316623862246,-0.47423293675656497,-0.24800512966650745,0.39200260307846096,0.32731464033699803,0.5370388498464915,0.38463275019683796,7.0,6.0,3.19,2.31,3,5.0
ABIO,-0.03255274007587308,,,,,,4.716787885099518,,-2.2981680353758684,,,,,,,,,,0.91695624245503,,5.060622917381785,,3.0,,71.91,,4,
ABIT,0.48116782856875495,,0.8354183590576767,,0.13315065997175804,,0.07039114758349072,,0.04695663142846131,,,,,,,,,,,,,,,,3.05,,1,
ABM,0.07841918846703536,,0.051919200230386306,,0.13872002137751352,,0.044667332769707684,,0.04567639597983496,,0.14183821474463376,,0.13626965259606463,,0.11764185181911017,,-0.9842312746387745,,0.1480320278990746,,0.2572356066078047,,5.0,,2.6,,3,
ABMC,,,-1.2373783811496013,,0.24706943192064923,,-0.5315599639314698,,-0.11743428984808295,,-0.5307887989469625,,-0.6665292662820046,,,,,,0.6706522912245434,,0.3370834068987531,,1.0,,-27.65,,3,
ABMD,0.13020555502614906,,0.24280888088544503,,0.8132984798395975,,0.2598311795885327,,0.2514674051766492,,,,,,,,,,0.13863962368975147,,0.07895826744964589,,6.0,,18.65,,2,
ABML,-0.12217113146598854,,-0.09948843140562451,,,,,,,,,,,,,,,,,,1.059023028274924,,1.0,,2.12,,4,
